Time,Step,Training loss,Validation loss,Full Validation loss
20:47:07,637,0.3711,-,-
20:47:05,636,0.5479,-,-
20:47:05,635,0.3822,-,-
20:47:03,634,0.7296,-,-
20:47:01,633,0.4844,-,-
20:46:59,632,0.4242,-,-
20:46:59,631,0.3019,-,-
20:46:57,630,0.2856,-,-
20:46:55,629,0.4208,-,-
20:46:53,628,0.2984,-,-
20:46:53,627,0.3128,-,-
20:46:51,626,0.452,-,-
20:46:49,625,0.3137,-,-
20:46:47,624,0.4875,-,-
20:46:47,623,0.4948,-,-
20:46:45,622,0.3331,-,-
20:46:43,621,0.292,-,-
20:46:41,620,0.236,-,-
20:46:39,619,0.4047,-,-
20:46:39,618,0.3637,-,-
20:46:37,617,0.5069,-,-
20:46:35,616,0.2802,-,-
20:46:33,615,0.2256,-,-
20:46:33,614,0.2301,-,-
20:46:31,613,0.3759,-,-
20:46:29,612,0.4079,-,-
20:46:27,611,0.4263,-,-
20:46:27,610,0.2689,-,-
20:46:25,609,0.5064,-,-
20:46:23,608,0.3119,-,-
20:46:21,607,0.2595,-,-
20:46:21,606,0.4165,-,-
20:46:19,605,0.3863,-,-
20:46:17,604,0.4259,-,-
20:46:15,603,0.5214,-,-
20:46:15,602,0.5232,-,-
20:46:13,601,0.5377,-,-
20:46:11,600,0.3669,0.3498,-
20:46:09,599,0.3161,-,-
20:46:07,598,0.4077,-,-
20:46:07,597,0.3456,-,-
20:46:05,596,0.4362,-,-
20:46:03,595,0.4096,-,-
20:46:01,594,0.4988,-,-
20:46:01,593,0.2783,-,-
20:45:59,592,0.4966,-,-
20:45:42,591,0.4951,-,-
20:45:42,590,0.4511,-,-
20:45:40,589,0.2859,-,-
20:45:38,588,0.2947,-,-
20:45:36,587,0.3451,-,-
20:45:36,586,0.3179,-,-
20:45:34,585,0.5624,-,-
20:45:32,584,0.4452,-,-
20:45:30,583,0.338,-,-
20:45:30,582,0.5218,-,-
20:45:28,581,0.4733,-,-
20:45:26,580,0.2842,-,-
20:45:24,579,0.267,-,-
20:45:22,578,0.4762,-,-
20:45:22,577,0.5639,-,-
20:45:20,576,0.6169,-,-
20:45:18,575,0.4283,-,-
20:45:16,574,0.3364,-,-
20:45:16,573,0.3019,-,-
20:45:14,572,0.4202,-,-
20:45:12,571,0.3755,-,-
20:45:10,570,0.3486,-,-
20:45:10,569,0.3218,-,-
20:45:08,568,0.2371,-,-
20:45:06,567,0.4072,-,-
20:45:04,566,0.2835,-,-
20:45:04,565,0.3505,-,-
20:45:02,564,0.2668,-,-
20:45:00,563,0.7973,-,-
20:44:58,562,0.4905,-,-
20:44:58,561,0.4455,-,-
20:44:56,560,0.2653,-,-
20:44:54,559,0.4207,-,-
20:44:52,558,0.3348,-,-
20:44:52,557,0.6042,-,-
20:44:50,556,0.4774,-,-
20:44:48,555,0.4126,-,-
20:44:46,554,0.5208,-,-
20:44:46,553,0.288,-,-
20:44:44,552,0.5632,-,-
20:44:42,551,0.5709,-,-
20:44:40,550,0.3055,-,-
20:44:40,549,0.2559,-,-
20:44:38,548,0.6186,-,-
20:44:36,547,0.2327,-,-
20:44:34,546,0.2408,-,-
20:44:32,545,0.4647,-,-
20:44:32,544,0.3084,-,-
20:44:30,543,0.1971,-,-
20:44:28,542,0.4931,-,-
20:44:26,541,0.2677,-,-
20:44:26,540,0.2913,-,-
20:44:24,539,0.5164,-,-
20:44:22,538,0.7095,-,-
20:44:20,537,0.3731,-,-
20:44:20,536,0.2258,-,-
20:44:18,535,0.4239,-,-
20:44:16,534,0.5552,-,-
20:44:14,533,0.5597,-,-
20:44:14,532,0.3074,-,-
20:44:12,531,0.3363,-,-
20:44:10,530,0.5093,-,-
20:44:08,529,0.3874,-,-
20:44:08,528,0.3959,-,-
20:44:06,527,0.5668,-,-
20:44:04,526,0.3955,-,-
20:44:02,525,0.2133,-,-
20:44:02,524,0.2019,-,-
20:43:59,523,0.3542,-,-
20:43:57,522,0.7814,-,-
20:43:55,521,0.3316,-,-
20:43:55,520,0.2617,-,-
20:43:53,519,0.4762,-,-
20:43:51,518,0.3538,-,-
20:43:49,517,0.2618,-,-
20:43:49,516,0.646,-,-
20:43:47,515,0.5767,-,-
20:43:45,514,0.3917,-,-
20:43:43,513,0.2985,-,-
20:43:43,512,0.7171,-,-
20:43:41,511,0.4343,-,-
20:43:39,510,0.7093,-,-
20:43:37,509,0.4596,-,-
20:43:35,508,0.4821,-,-
20:43:35,507,0.4589,-,-
20:43:33,506,0.2556,-,-
20:43:31,505,0.5768,-,-
20:43:29,504,0.4094,-,-
20:43:29,503,0.4443,-,-
20:43:27,502,0.655,-,-
20:43:25,501,0.3544,-,-
20:43:23,500,0.3804,0.4504,-
20:43:23,499,0.507,-,-
20:43:21,498,0.4871,-,-
20:43:19,497,0.4625,-,-
20:43:17,496,0.2102,-,-
20:43:15,495,0.3184,-,-
20:43:15,494,0.334,-,-
20:43:13,493,0.4967,-,-
20:43:11,492,0.3234,-,-
20:43:09,491,0.5474,-,-
20:43:07,490,0.3287,-,-
20:43:07,489,0.4639,-,-
20:43:05,488,0.4572,-,-
20:43:03,487,0.3424,-,-
20:43:01,486,0.4397,-,-
20:43:01,485,0.3228,-,-
20:42:59,484,0.3276,-,-
20:42:57,483,0.3083,-,-
20:42:55,482,0.6947,-,-
20:42:55,481,0.4274,-,-
20:42:53,480,0.6773,-,-
20:42:51,479,0.386,-,-
20:42:49,478,0.6778,-,-
20:42:49,477,0.2498,-,-
20:42:47,476,0.3106,-,-
20:42:45,475,0.4267,-,-
20:42:43,474,0.3325,-,-
20:42:43,473,0.398,-,-
20:42:41,472,0.394,-,-
20:42:39,471,0.2562,-,-
20:42:37,470,0.3698,-,-
20:42:37,469,0.2547,-,-
20:42:35,468,0.3224,-,-
20:42:33,467,0.5192,-,-
20:42:31,466,0.3299,-,-
20:42:31,465,0.5916,-,-
20:42:29,464,0.4636,-,-
20:42:27,463,0.6961,-,-
20:42:25,462,0.2756,-,-
20:42:25,461,0.2311,-,-
20:42:23,460,0.5271,-,-
20:42:21,459,0.3819,-,-
20:42:19,458,0.5603,-,-
20:42:19,457,0.3601,-,-
20:42:17,456,0.3829,-,-
20:42:14,455,0.3432,-,-
20:42:12,454,0.8454,-,-
20:42:12,453,0.5027,-,-
20:42:10,452,0.4138,-,-
20:42:08,451,0.3189,-,-
20:42:06,450,0.3618,-,-
20:42:06,449,0.2925,-,-
20:42:04,448,0.4745,-,-
20:42:02,447,0.3616,-,-
20:42:00,446,0.4661,-,-
20:42:00,445,0.5699,-,-
20:41:58,444,0.5038,-,-
20:41:56,443,0.3045,-,-
20:41:54,442,0.3437,-,-
20:41:54,441,0.3204,-,-
20:41:52,440,0.4295,-,-
20:41:50,439,0.4362,-,-
20:41:48,438,0.2905,-,-
20:41:48,437,0.3881,-,-
20:41:46,436,0.3203,-,-
20:41:44,435,0.4087,-,-
20:41:42,434,0.5568,-,-
20:41:42,433,0.4992,-,-
20:41:40,432,0.5628,-,-
20:41:38,431,0.4517,-,-
20:41:36,430,0.3336,-,-
20:41:36,429,0.6966,-,-
20:41:34,428,0.393,-,-
20:41:32,427,0.4991,-,-
20:41:30,426,0.4258,-,-
20:41:28,425,0.5701,-,-
20:41:28,424,0.2911,-,-
20:41:26,423,0.2598,-,-
20:41:24,422,0.3844,-,-
20:41:22,421,0.3884,-,-
20:41:22,420,0.4091,-,-
20:41:20,419,0.7103,-,-
20:41:18,418,0.378,-,-
20:41:16,417,0.338,-,-
20:41:16,416,0.493,-,-
20:41:14,415,0.4084,-,-
20:41:12,414,0.3309,-,-
20:41:10,413,0.4881,-,-
20:41:10,412,0.4478,-,-
20:41:08,411,0.3765,-,-
20:41:06,410,0.2249,-,-
20:41:04,409,0.2362,-,-
20:41:04,408,0.4661,-,-
20:41:02,407,0.6479,-,-
20:41:00,406,0.3504,-,-
20:40:58,405,0.4531,-,-
20:40:58,404,0.5606,-,-
20:40:56,403,0.4241,-,-
20:40:54,402,0.4882,-,-
20:40:52,401,0.3346,-,-
20:40:52,400,0.4867,0.4801,-
20:40:50,399,0.4499,-,-
20:40:48,398,0.4138,-,-
20:40:46,397,0.5717,-,-
20:40:44,396,0.2752,-,-
20:40:44,395,0.3999,-,-
20:40:42,394,0.3252,-,-
20:40:40,393,0.1291,-,-
20:40:38,392,0.672,-,-
20:40:38,391,0.3377,-,-
20:40:36,390,0.4369,-,-
20:40:34,389,0.4978,-,-
20:40:32,388,0.5111,-,-
20:40:32,387,0.2649,-,-
20:40:30,386,0.2373,-,-
20:40:28,385,0.2877,-,-
20:40:25,384,0.3445,-,-
20:40:25,383,0.7049,-,-
20:40:23,382,0.478,-,-
20:40:21,381,0.6454,-,-
20:40:19,380,0.4066,-,-
20:40:19,379,0.2182,-,-
20:40:17,378,0.2536,-,-
20:40:15,377,0.4282,-,-
20:40:13,376,0.7273,-,-
20:40:13,375,0.2687,-,-
20:40:11,374,0.3418,-,-
20:40:09,373,0.4136,-,-
20:40:07,372,0.445,-,-
20:40:07,371,0.4535,-,-
20:40:05,370,0.574,-,-
20:40:03,369,0.3806,-,-
20:40:01,368,0.4857,-,-
20:40:01,367,0.6235,-,-
20:39:59,366,0.301,-,-
20:39:57,365,0.3602,-,-
20:39:55,364,0.2402,-,-
20:39:55,363,0.5071,-,-
20:39:53,362,0.3618,-,-
20:39:51,361,0.4403,-,-
20:39:49,360,0.4811,-,-
20:39:49,359,0.2613,-,-
20:39:47,358,0.4738,-,-
20:39:45,357,0.3577,-,-
20:39:43,356,0.2496,-,-
20:39:41,355,0.7487,-,-
20:39:41,354,0.235,-,-
20:39:39,353,0.2878,-,-
20:39:37,352,0.3058,-,-
20:39:35,351,0.3133,-,-
20:39:35,350,0.8509,-,-
20:39:33,349,0.5862,-,-
20:39:31,348,0.2811,-,-
20:39:29,347,0.4597,-,-
20:39:29,346,0.2548,-,-
20:39:27,345,0.2539,-,-
20:39:25,344,0.4318,-,-
20:39:23,343,0.3526,-,-
20:39:23,342,0.294,-,-
20:39:21,341,0.5093,-,-
20:39:19,340,0.5548,-,-
20:39:17,339,0.411,-,-
20:39:17,338,0.3254,-,-
20:39:15,337,0.2162,-,-
20:39:13,336,0.274,-,-
20:39:11,335,0.2922,-,-
20:39:11,334,0.2696,-,-
20:39:09,333,0.279,-,-
20:39:07,332,0.2715,-,-
20:39:05,331,0.4708,-,-
20:39:05,330,0.3211,-,-
20:39:03,329,0.338,-,-
20:39:01,328,0.5078,-,-
20:38:59,327,0.2768,-,-
20:38:59,326,0.4554,-,-
20:38:57,325,0.3114,-,-
20:38:55,324,0.3448,-,-
20:38:53,323,0.423,-,-
20:38:53,322,0.3858,-,-
20:38:51,321,0.4465,-,-
20:38:48,320,0.279,-,-
20:38:46,319,0.365,-,-
20:38:46,318,0.3839,-,-
20:38:44,317,0.3257,-,-
20:38:42,316,0.2472,-,-
20:38:40,315,0.6183,-,-
20:38:40,314,0.3363,-,-
20:38:38,313,0.3828,-,-
20:38:36,312,0.5583,-,-
20:38:34,311,0.2808,-,-
20:38:34,310,0.445,-,-
20:38:32,309,0.485,-,-
20:38:30,308,0.3798,-,-
20:38:28,307,0.3934,-,-
20:38:28,306,0.3128,-,-
20:38:26,305,0.4902,-,-
20:38:24,304,0.5265,-,-
20:38:22,303,0.6525,-,-
20:38:22,302,0.5366,-,-
20:38:20,301,0.5658,-,-
20:38:18,300,0.502,0.6888,-
20:38:16,299,0.718,-,-
20:38:14,298,0.5309,-,-
20:38:14,297,0.4947,-,-
20:38:12,296,0.5891,-,-
20:38:10,295,0.4181,-,-
20:38:08,294,0.3647,-,-
20:38:08,293,0.5537,-,-
20:38:06,292,0.2472,-,-
20:38:04,291,0.5129,-,-
20:38:02,290,0.4285,-,-
20:38:02,289,0.2721,-,-
20:38:00,288,0.3743,-,-
20:37:58,287,0.2415,-,-
20:37:56,286,0.3872,-,-
20:37:56,285,0.3296,-,-
20:37:54,284,0.2972,-,-
20:37:52,283,0.3489,-,-
20:37:50,282,0.2954,-,-
20:37:50,281,0.3454,-,-
20:37:48,280,0.4807,-,-
20:37:46,279,0.2934,-,-
20:37:44,278,0.4802,-,-
20:37:44,277,0.2934,-,-
20:37:42,276,0.3675,-,-
20:37:40,275,0.249,-,-
20:37:38,274,0.4038,-,-
20:37:38,273,0.5054,-,-
20:37:36,272,0.3941,-,-
20:37:34,271,0.3753,-,-
20:37:32,270,0.4524,-,-
20:37:32,269,0.2937,-,-
20:37:30,268,0.2785,-,-
20:37:28,267,0.27,-,-
20:37:26,266,0.4581,-,-
20:37:26,265,0.7846,-,-
20:37:24,264,0.3207,-,-
20:37:22,263,0.4775,-,-
20:37:20,262,0.286,-,-
20:37:20,261,0.4215,-,-
20:37:18,260,0.3508,-,-
20:37:16,259,0.5009,-,-
20:37:14,258,0.5211,-,-
20:37:14,257,0.2266,-,-
20:37:12,256,0.4402,-,-
20:37:10,255,0.3894,-,-
20:37:08,254,0.6574,-,-
20:37:08,253,0.5027,-,-
20:37:06,252,0.3939,-,-
20:37:04,251,0.6396,-,-
20:37:02,250,0.3239,-,-
20:37:02,249,0.5711,-,-
20:37:00,248,0.473,-,-
20:36:57,247,0.2592,-,-
20:36:55,246,0.4073,-,-
20:36:55,245,0.4039,-,-
20:36:53,244,0.5258,-,-
20:36:51,243,0.4026,-,-
20:36:51,242,0.2567,-,-
20:36:49,241,0.3856,-,-
20:36:47,240,0.3016,-,-
20:36:45,239,0.371,-,-
20:36:45,238,0.3107,-,-
20:36:43,237,0.4223,-,-
20:36:41,236,0.3405,-,-
20:36:39,235,0.4678,-,-
20:36:39,234,0.6023,-,-
20:36:37,233,0.3737,-,-
20:36:35,232,0.6052,-,-
20:36:33,231,0.3222,-,-
20:36:33,230,0.3132,-,-
20:36:31,229,0.7084,-,-
20:36:29,228,0.2688,-,-
20:36:27,227,0.3762,-,-
20:36:27,226,0.3962,-,-
20:36:25,225,0.2572,-,-
20:36:23,224,0.273,-,-
20:36:21,223,0.2559,-,-
20:36:21,222,0.3836,-,-
20:36:19,221,0.4691,-,-
20:36:17,220,0.4819,-,-
20:36:15,219,0.5321,-,-
20:36:15,218,0.283,-,-
20:36:13,217,0.3588,-,-
20:36:11,216,0.2528,-,-
20:36:09,215,0.2574,-,-
20:36:09,214,0.3686,-,-
20:36:07,213,0.3457,-,-
20:36:05,212,0.2868,-,-
20:36:03,211,0.5759,-,-
20:36:03,210,0.7891,-,-
20:36:01,209,0.6594,-,-
20:35:59,208,0.5018,-,-
20:35:57,207,0.38,-,-
20:35:57,206,0.3046,-,-
20:35:55,205,0.3314,-,-
20:35:53,204,0.3902,-,-
20:35:51,203,0.2948,-,-
20:35:51,202,0.512,-,-
20:35:49,201,0.4228,-,-
20:35:47,200,0.2986,0.2048,-
20:35:45,199,0.4714,-,-
20:35:43,198,0.2881,-,-
20:35:43,197,0.1703,-,-
20:35:41,196,0.4519,-,-
20:35:39,195,0.4216,-,-
20:35:37,194,0.3939,-,-
20:35:37,193,0.5709,-,-
20:35:35,192,0.4732,-,-
20:35:33,191,0.4742,-,-
20:35:31,190,0.4379,-,-
20:35:31,189,0.3214,-,-
20:35:29,188,0.6262,-,-
20:35:27,187,0.3187,-,-
20:35:25,186,0.5766,-,-
20:35:25,185,0.3968,-,-
20:35:23,184,0.4269,-,-
20:35:21,183,0.3818,-,-
20:35:19,182,0.3837,-,-
20:35:19,181,0.5735,-,-
20:35:17,180,0.7178,-,-
20:35:15,179,0.403,-,-
20:35:13,178,0.5379,-,-
20:35:13,177,0.4784,-,-
20:35:10,176,0.4637,-,-
20:35:08,175,0.5361,-,-
20:35:06,174,0.5537,-,-
20:35:06,173,0.3545,-,-
20:35:04,172,0.4122,-,-
20:35:02,171,0.4012,-,-
20:35:00,170,0.5602,-,-
20:35:00,169,0.5465,-,-
20:34:58,168,0.5707,-,-
20:34:56,167,0.609,-,-
20:34:54,166,0.577,-,-
20:34:54,165,0.5262,-,-
20:34:52,164,0.531,-,-
20:34:50,163,0.5584,-,-
20:34:48,162,0.3774,-,-
20:34:48,161,0.3524,-,-
20:34:46,160,0.2349,-,-
20:34:44,159,0.3953,-,-
20:34:42,158,0.4784,-,-
20:34:42,157,0.547,-,-
20:34:40,156,0.5868,-,-
20:34:38,155,0.4173,-,-
20:34:36,154,0.395,-,-
20:34:36,153,0.4143,-,-
20:34:34,152,0.5361,-,-
20:34:32,151,0.2738,-,-
20:34:30,150,0.3192,-,-
20:34:30,149,0.2903,-,-
20:34:28,148,0.3496,-,-
20:34:26,147,0.4378,-,-
20:34:24,146,0.4251,-,-
20:34:24,145,0.2504,-,-
20:34:22,144,0.3428,-,-
20:34:20,143,0.3594,-,-
20:34:18,142,0.4105,-,-
20:34:18,141,0.4465,-,-
20:34:16,140,0.2612,-,-
20:34:14,139,0.4462,-,-
20:34:12,138,0.501,-,-
20:34:12,137,0.4638,-,-
20:34:10,136,0.2487,-,-
20:34:08,135,0.3753,-,-
20:34:06,134,0.3431,-,-
20:34:06,133,0.3413,-,-
20:34:04,132,0.4414,-,-
20:34:02,131,0.2773,-,-
20:34:00,130,0.3168,-,-
20:34:00,129,0.413,-,-
20:33:58,128,0.4815,-,-
20:33:56,127,0.401,-,-
20:33:54,126,0.6967,-,-
20:33:54,125,0.8401,-,-
20:33:52,124,0.4522,-,-
20:33:50,123,0.5418,-,-
20:33:48,122,0.3079,-,-
20:33:48,121,0.4836,-,-
20:33:46,120,0.6003,-,-
20:33:44,119,0.3677,-,-
20:33:42,118,0.3239,-,-
20:33:42,117,0.3102,-,-
20:33:40,116,0.2838,-,-
20:33:38,115,0.4575,-,-
20:33:36,114,0.4155,-,-
20:33:36,113,0.559,-,-
20:33:34,112,0.5473,-,-
20:33:32,111,0.3223,-,-
20:33:30,110,0.5939,-,-
20:33:30,109,0.4911,-,-
20:33:28,108,0.3704,-,-
20:33:26,107,0.3961,-,-
20:33:24,106,0.6167,-,-
20:33:24,105,0.3238,-,-
20:33:22,104,0.4745,-,-
20:33:19,103,0.3201,-,-
20:33:19,102,0.2855,-,-
20:33:17,101,0.2683,-,-
20:33:15,100,0.7308,0.3224,-
20:33:13,99,0.425,-,-
20:33:11,98,0.5456,-,-
20:33:09,97,0.3879,-,-
20:33:07,96,0.3689,-,-
20:33:07,95,0.5519,-,-
20:33:05,94,0.3742,-,-
20:33:03,93,0.4572,-,-
20:33:01,92,0.4849,-,-
20:33:01,91,0.6348,-,-
20:32:59,90,0.5266,-,-
20:32:57,89,0.5227,-,-
20:32:55,88,0.4504,-,-
20:32:55,87,0.327,-,-
20:32:53,86,0.5429,-,-
20:32:51,85,0.6985,-,-
20:32:51,84,0.4441,-,-
20:32:49,83,0.5026,-,-
20:32:47,82,0.5575,-,-
20:32:45,81,0.545,-,-
20:32:45,80,0.453,-,-
20:32:43,79,0.5304,-,-
20:32:41,78,0.3949,-,-
20:32:39,77,0.7241,-,-
20:32:39,76,0.5954,-,-
20:32:37,75,0.4341,-,-
20:32:35,74,0.4951,-,-
20:32:33,73,0.524,-,-
20:32:33,72,0.5314,-,-
20:32:31,71,0.4124,-,-
20:32:29,70,0.5347,-,-
20:32:27,69,0.4157,-,-
20:32:27,68,0.5004,-,-
20:32:25,67,0.3954,-,-
20:32:23,66,0.584,-,-
20:32:21,65,0.2696,-,-
20:32:21,64,0.4444,-,-
20:32:19,63,0.6813,-,-
20:32:17,62,0.7766,-,-
20:32:15,61,0.5252,-,-
20:32:15,60,0.2894,-,-
20:32:13,59,0.5516,-,-
20:32:11,58,0.519,-,-
20:32:09,57,0.5172,-,-
20:32:09,56,0.5141,-,-
20:32:07,55,0.364,-,-
20:32:05,54,0.4846,-,-
20:32:03,53,0.389,-,-
20:32:03,52,0.5429,-,-
20:32:01,51,0.4896,-,-
20:31:59,50,0.4647,-,-
20:31:57,49,0.5669,-,-
20:31:57,48,0.7573,-,-
20:31:55,47,0.4049,-,-
20:31:53,46,0.6422,-,-
20:31:51,45,0.605,-,-
20:31:51,44,0.427,-,-
20:31:49,43,0.7334,-,-
20:31:47,42,0.8504,-,-
20:31:45,41,0.5775,-,-
20:31:45,40,0.7975,-,-
20:31:43,39,0.4697,-,-
20:31:41,38,0.5641,-,-
20:31:41,37,0.5416,-,-
20:31:39,36,0.5122,-,-
20:31:37,35,9.172,-,-
20:31:35,34,0.5489,-,-
20:31:33,33,0.7797,-,-
20:31:33,32,0.6607,-,-
20:31:31,31,0.746,-,-
20:31:29,30,0.56,-,-
20:31:27,29,0.5242,-,-
20:31:27,28,0.3834,-,-
20:31:24,27,0.501,-,-
20:31:22,26,0.5447,-,-
20:31:20,25,0.4439,-,-
20:31:20,24,0.7357,-,-
20:31:18,23,0.6575,-,-
20:31:16,22,0.5408,-,-
20:31:14,21,0.5865,-,-
20:31:14,20,0.7236,-,-
20:31:12,19,0.8615,-,-
20:31:10,18,0.5729,-,-
20:31:08,17,1.029,-,-
20:31:08,16,0.6459,-,-
20:31:06,15,0.6619,-,-
20:31:04,14,0.5401,-,-
20:31:02,13,0.5422,-,-
20:31:02,12,0.5964,-,-
20:31:00,11,0.8559,-,-
20:30:58,10,0.6192,-,-
20:30:56,9,0.9104,-,-
20:30:54,8,0.7078,-,-
20:30:54,7,0.8677,-,-
20:30:52,6,0.8776,-,-
20:30:50,5,0.864,-,-
20:30:48,4,0.8924,-,-
20:30:48,3,0.4763,-,-
20:30:46,2,0.7491,-,-
20:30:44,1,0.7875,-,-
Copy Job,,,,
Playground,,,,
